serial,serial_norm,relation_type,color,cycle_id,points_used,slope_pct_per_day,level_now_pct,days_left_est,last_seen,stockout_date,offset_days,reorder_date,should_order_now,rs_n_cycles,rs_mean_cycle_len_days,rs_max_cycle_len_days,rs_last_seen,rs_last_reset,rs_days_since_last_reset,rs_has_reset,us_mean_daily_pct_drop,us_median_daily_pct_drop,us_peak_daily_pct_drop,us_mean_pct_drop_per_cycle,us_has_usage_data,m_total_pages,m_n_records,m_ratio_color,m_ratio_a3,m_daily_mean,m_daily_std,m_total_pages_last30,m_total_pages_last7,month,dayofweek,week,ml_offset_days_v21,last_seen_dt,stockout_date_ml_v21,days_left_ml_v21,reference_date,days_left_v21,contract_no
$5370630129$,$5370630129$,contrat_adex,magenta,1,29,-0.2305,1.0,4.3,2026-01-26 14:36:00,2026-01-30,-8,2026-02-07,False,2,107.5,214,2026-01-26 14:36:00,2025-06-27 14:36:00,213.0,1,0.3062200956937799,0.0,1.0,33.0,1.0,,,,,,,,,1,0,5,-7.641541,2026-01-26 14:36:00,2026-01-22 08:36:10.857238771,0.0,2026-01-26 14:36:00,0.0,$STCT000970$
$5370630129$,$5370630129$,contrat_adex,yellow,1,29,-0.3422,1.0,2.9,2026-01-26 14:36:00,2026-01-29,-11,2026-02-09,False,2,107.5,214,2026-01-26 14:36:00,2025-06-27 14:36:00,213.0,1,0.3133971291866029,0.0,1.0,33.0,1.0,,,,,,,,,1,0,5,-6.9813614,2026-01-26 14:36:00,2026-01-22 00:26:50.375976559,0.0,2026-01-26 14:36:00,0.0,$STCT000970$
$660748$,$660748$,contrat_adex,yellow,3,29,-0.8926,10.0,11.2,2026-01-24 17:30:00,2026-02-04,-11,2026-02-15,False,4,70.25,119,2026-01-24 17:30:00,2025-11-27 14:30:00,58.0,1,1.4715447154471544,0.0,38.0,66.0,1.0,,,,,,,,,1,5,4,-9.114309,2026-01-24 17:30:00,2026-01-25 21:15:23.675537109,1.0,2026-01-24 17:30:00,0.0,$STCT000986$
$660892$,$660892$,contrat_adex,black,1,20,-0.5417,4.0,7.4,2026-01-26 14:41:00,2026-02-02,0,2026-02-02,True,2,76.0,151,2026-01-26 14:41:00,2025-08-29 14:11:00,150.0,1,0.8271428571428571,0.5,8.0,47.0,1.0,,,,,,,,,1,0,5,-1.077129,2026-01-26 14:41:00,2026-01-31 22:08:56.053848267,5.0,2026-01-26 14:41:00,4.0,$CT005008$
$JPBVJDM0SF$,$JPBVJDM0SF$,contrat_adex,black,4,482,-1.8631,0.0,0.0,2024-10-25 11:40:00,2024-10-25,0,2024-10-25,True,5,70.0,119,2024-10-25 11:40:00,2024-07-25 14:30:00,91.0,1,1.090451895043732,1.0,17.0,70.6,1.0,,,,,,,,,10,4,43,-1.0882529,2024-10-25 11:40:00,2024-10-23 21:52:54.949264531,0.0,2024-10-25 11:40:00,0.0,$$
$JPBVJDM0SF$,$JPBVJDM0SF$,contrat_adex,black,4,482,-1.8631,0.0,0.0,2024-10-25 11:40:00,2024-10-25,0,2024-10-25,True,5,70.0,119,2024-10-25 11:40:00,2024-07-25 14:30:00,91.0,1,1.090451895043732,1.0,17.0,70.6,1.0,,,,,,,,,10,4,43,-1.0882529,2024-10-25 11:40:00,2024-10-23 21:52:54.949264531,0.0,2024-10-25 11:40:00,0.0,$CT001637$
$JPBVJDM0SF$,$JPBVJDM0SF$,contrat_adex,cyan,3,482,-1.0706,29.0,27.1,2024-10-25 11:40:00,2024-11-21,1,2024-11-20,False,4,87.5,136,2024-10-25 11:40:00,2024-07-25 14:30:00,91.0,1,0.771452784503632,0.0,10.0,63.75,1.0,,,,,,,,,10,4,43,-0.93740964,2024-10-25 11:40:00,2024-11-20 01:30:07.807159426,25.0,2024-10-25 11:40:00,0.0,$$
$JPBVJDM0SF$,$JPBVJDM0SF$,contrat_adex,cyan,3,482,-1.0706,29.0,27.1,2024-10-25 11:40:00,2024-11-21,1,2024-11-20,False,4,87.5,136,2024-10-25 11:40:00,2024-07-25 14:30:00,91.0,1,0.771452784503632,0.0,10.0,63.75,1.0,,,,,,,,,10,4,43,-0.93740964,2024-10-25 11:40:00,2024-11-20 01:30:07.807159426,25.0,2024-10-25 11:40:00,0.0,$CT001637$
$JPBVJDM0SF$,$JPBVJDM0SF$,contrat_adex,magenta,2,482,-0.1348,0.0,0.0,2024-10-25 11:40:00,2024-10-25,-8,2024-11-02,True,3,116.66666666666669,185,2024-10-25 11:40:00,2024-04-23 14:30:00,184.0,1,0.6119208494208495,0.0,6.0,66.0,1.0,,,,,,,,,10,4,43,-6.855487,2024-10-25 11:40:00,2024-10-18 03:28:05.934448244,0.0,2024-10-25 11:40:00,0.0,$$
$JPBVJDM0SF$,$JPBVJDM0SF$,contrat_adex,magenta,2,482,-0.1348,0.0,0.0,2024-10-25 11:40:00,2024-10-25,-8,2024-11-02,True,3,116.66666666666669,185,2024-10-25 11:40:00,2024-04-23 14:30:00,184.0,1,0.6119208494208495,0.0,6.0,66.0,1.0,,,,,,,,,10,4,43,-6.855487,2024-10-25 11:40:00,2024-10-18 03:28:05.934448244,0.0,2024-10-25 11:40:00,0.0,$CT001637$
$JPBVJDM0SF$,$JPBVJDM0SF$,contrat_adex,yellow,3,482,-2.1466,0.0,0.0,2024-10-25 11:40:00,2024-10-25,-11,2024-11-05,False,4,87.5,136,2024-10-25 11:40:00,2024-07-25 14:30:00,91.0,1,0.8656900726392251,1.0,17.0,70.5,1.0,,,,,,,,,10,4,43,-4.7004037,2024-10-25 11:40:00,2024-10-20 07:11:25.121154789,0.0,2024-10-25 11:40:00,0.0,$$
$JPBVJDM0SF$,$JPBVJDM0SF$,contrat_adex,yellow,3,482,-2.1466,0.0,0.0,2024-10-25 11:40:00,2024-10-25,-11,2024-11-05,False,4,87.5,136,2024-10-25 11:40:00,2024-07-25 14:30:00,91.0,1,0.8656900726392251,1.0,17.0,70.5,1.0,,,,,,,,,10,4,43,-4.7004037,2024-10-25 11:40:00,2024-10-20 07:11:25.121154789,0.0,2024-10-25 11:40:00,0.0,$CT001637$
$JPBVK2604K$,$JPBVK2604K$,contrat_adex,black,2,381,-2.6415,13.0,4.9,2025-02-03 14:30:00,2025-02-08,0,2025-02-08,True,3,150.0,293,2025-02-03 14:30:00,2024-12-21 14:30:00,44.0,1,0.4738154613466334,0.0,22.0,61.66666666666666,1.0,,,,,,,,,2,0,6,-1.7583987,2025-02-03 14:30:00,2025-02-06 05:47:54.356460574,2.0,2025-02-03 14:30:00,0.0,$CT001630$
$JPBVK2604K$,$JPBVK2604K$,contrat_adex,cyan,2,381,-1.2291,48.0,39.1,2025-02-03 14:30:00,2025-03-14,1,2025-03-13,False,3,150.0,401,2025-02-03 14:30:00,2024-12-21 14:30:00,44.0,1,0.3283582089552239,0.0,5.0,44.333333333333336,1.0,,,,,,,,,2,0,6,-1.0744725,2025-02-03 14:30:00,2025-03-12 22:12:45.571975704,37.0,2025-02-03 14:30:00,0.0,$CT001630$
$JPBVK2604K$,$JPBVK2604K$,contrat_adex,yellow,3,354,-0.8561,97.0,113.3,2025-02-03 14:30:00,2025-05-27,-11,2025-06-07,False,4,112.5,401,2025-02-03 14:30:00,2025-01-31 14:30:00,3.0,1,0.42643391521197,0.0,50.0,43.0,1.0,,,,,,,,,2,0,6,-11.100821,2025-02-03 14:30:00,2025-05-15 21:34:49.105224613,101.0,2025-02-03 14:30:00,0.0,$CT001630$
$JPBVK2604R$,$JPBVK2604R$,contrat_adex,magenta,1,380,-0.1155,43.0,300.0,2025-02-03 15:00:00,2025-11-30,-8,2025-12-08,False,2,129.0,174,2025-02-03 15:00:00,2024-08-14 14:30:00,173.0,1,0.2446351931330472,0.0,4.0,28.5,1.0,,,,,,,,,2,0,6,-7.7878737,2025-02-03 15:00:00,2025-11-22 05:05:27.708435059,291.0,2025-02-03 15:00:00,0.0,$CT001631$
$JPBVK2604R$,$JPBVK2604R$,contrat_adex,yellow,1,380,-0.1155,52.0,300.0,2025-02-03 15:00:00,2025-11-30,-11,2025-12-11,False,2,129.0,195,2025-02-03 15:00:00,2024-07-24 14:30:00,194.0,1,0.2543103448275862,0.0,5.0,5.5,1.0,,,,,,,,,2,0,6,-9.341287,2025-02-03 15:00:00,2025-11-20 15:48:32.832641604,290.0,2025-02-03 15:00:00,0.0,$CT001631$
$JPBVK2604Z$,$JPBVK2604Z$,contrat_adex,black,2,506,-0.4136,38.0,91.9,2024-10-01 11:40:00,2025-01-01,0,2025-01-01,False,3,108.66666666666669,156,2024-10-01 11:40:00,2024-05-01 14:30:00,152.0,1,0.5083333333333333,0.0,21.0,54.0,1.0,,,,,,,,,10,1,40,-1.1041516,2024-10-01 11:40:00,2024-12-30 21:30:01.301193234,90.0,2024-10-01 11:40:00,0.0,$CT001632$
$JPBVK2604Z$,$JPBVK2604Z$,contrat_adex,cyan,2,506,-0.3967,76.0,191.6,2024-10-01 11:40:00,2025-04-11,1,2025-04-10,False,3,109.0,259,2024-10-01 11:40:00,2024-07-29 15:40:00,63.0,1,0.3604651162790697,0.0,22.0,39.66666666666666,1.0,,,,,,,,,10,1,40,-0.88935804,2024-10-01 11:40:00,2025-04-10 02:39:19.465026852,190.0,2024-10-01 11:40:00,0.0,$CT001632$
$JPBVK2604Z$,$JPBVK2604Z$,contrat_adex,magenta,2,506,-0.4056,76.0,187.4,2024-10-01 11:40:00,2025-04-06,-8,2025-04-14,False,3,109.0,259,2024-10-01 11:40:00,2024-07-29 15:40:00,63.0,1,0.3604651162790697,0.0,4.0,39.0,1.0,,,,,,,,,10,1,40,-3.3755567,2024-10-01 11:40:00,2025-04-02 14:59:11.900482178,183.0,2024-10-01 11:40:00,0.0,$CT001632$
$JPBVK2604Z$,$JPBVK2604Z$,contrat_adex,yellow,2,506,-0.1525,51.0,300.0,2024-10-01 11:40:00,2025-07-28,-11,2025-08-08,False,3,108.66666666666669,169,2024-10-01 11:40:00,2024-05-01 14:30:00,152.0,1,0.44,0.0,31.0,48.333333333333336,1.0,,,,,,,,,10,1,40,-9.775315,2024-10-01 11:40:00,2025-07-18 05:23:32.759399415,289.0,2024-10-01 11:40:00,0.0,$CT001632$
$JPBVK360SY$,$JPBVK360SY$,contrat_adex,magenta,1,491,-0.1312,72.0,300.0,2024-10-16 09:00:00,2025-08-12,-8,2025-08-20,False,2,170.5,232,2024-10-16 09:00:00,2024-02-27 14:30:00,231.0,1,0.1496815286624203,0.0,4.0,14.0,1.0,,,,,,,,,10,2,42,-7.560543,2024-10-16 09:00:00,2025-08-04 10:32:49.079589847,292.0,2024-10-16 09:00:00,0.0,$CT001647$
$JPBVK360T1$,$JPBVK360T1$,contrat_adex,black,2,498,-0.3718,81.0,217.8,2024-10-09 09:00:00,2025-05-15,0,2025-05-15,False,3,111.33333333333331,233,2024-10-09 09:00:00,2024-08-01 14:30:00,68.0,1,0.385,0.0,21.0,39.0,1.0,,,,,,,,,10,2,41,-1.6193941,2024-10-09 09:00:00,2025-05-13 09:08:04.352874755,216.0,2024-10-09 09:00:00,0.0,$CT001646$
$JPBVK360T1$,$JPBVK360T1$,contrat_adex,cyan,3,498,-0.2742,85.0,300.0,2024-10-09 09:00:00,2025-08-05,1,2025-08-04,False,4,83.25,173,2024-10-09 09:00:00,2024-08-01 14:30:00,68.0,1,0.584717607973422,0.0,40.0,46.0,1.0,,,,,,,,,10,2,41,1.2149117,2024-10-09 09:00:00,2025-08-06 05:09:28.370819088,300.0,2024-10-09 09:00:00,0.0,$CT001646$
$JPBVK360T1$,$JPBVK360T1$,contrat_adex,magenta,1,498,-0.2918,50.0,171.4,2024-10-09 09:00:00,2025-03-29,-8,2025-04-06,False,2,167.0,194,2024-10-09 09:00:00,2024-03-29 14:30:00,193.0,1,0.3122923588039867,0.0,12.0,25.0,1.0,,,,,,,,,10,2,41,-7.110436,2024-10-09 09:00:00,2025-03-21 21:20:58.332824708,163.0,2024-10-09 09:00:00,0.0,$CT001646$
$JPBVK360T1$,$JPBVK360T1$,contrat_adex,yellow,2,498,-2.15,20.0,9.3,2024-10-09 09:00:00,2024-10-18,-11,2024-10-29,False,3,111.33333333333331,170,2024-10-09 09:00:00,2024-04-22 14:30:00,169.0,1,0.4833887043189369,0.0,41.0,50.66666666666666,1.0,,,,,,,,,10,2,41,-9.602699,2024-10-09 09:00:00,2024-10-08 09:32:06.782226559,0.0,2024-10-09 09:00:00,0.0,$CT001646$
$JPBVK3N0TP$,$JPBVK3N0TP$,contrat_adex,black,2,491,-0.2383,47.0,197.2,2024-10-16 09:00:00,2025-05-01,0,2025-05-01,False,3,113.66666666666669,176,2024-10-16 09:00:00,2024-04-23 14:30:00,175.0,1,0.4568690095846645,0.0,17.0,48.333333333333336,1.0,,,,,,,,,10,2,42,-0.4975601,2024-10-16 09:00:00,2025-04-30 12:03:30.806179051,196.0,2024-10-16 09:00:00,0.0,$CT001650$
$JPBVK3N0TP$,$JPBVK3N0TP$,contrat_adex,cyan,2,491,-0.2225,54.0,242.7,2024-10-16 09:00:00,2025-06-16,1,2025-06-15,False,3,113.66666666666669,176,2024-10-16 09:00:00,2024-04-23 14:30:00,175.0,1,0.340764331210191,0.0,3.0,38.333333333333336,1.0,,,,,,,,,10,2,42,-1.2439512,2024-10-16 09:00:00,2025-06-14 18:08:42.616195680,241.0,2024-10-16 09:00:00,0.0,$CT001650$
$JPBVK3N0TP$,$JPBVK3N0TP$,contrat_adex,magenta,1,491,-0.2217,17.0,76.7,2024-10-16 09:00:00,2025-01-01,-8,2025-01-09,False,2,170.5,260,2024-10-16 09:00:00,2024-01-30 14:30:00,259.0,1,0.3264331210191082,0.0,5.0,41.0,1.0,,,,,,,,,10,2,42,-6.0254354,2024-10-16 09:00:00,2024-12-25 23:23:22.377319334,70.0,2024-10-16 09:00:00,0.0,$CT001650$
$JPBVK3N0TP$,$JPBVK3N0TP$,contrat_adex,yellow,2,491,-0.2075,89.0,300.0,2024-10-16 09:00:00,2025-08-12,-11,2025-08-23,False,3,113.33333333333331,249,2024-10-16 09:00:00,2024-08-26 14:30:00,50.0,1,0.3258785942492013,0.0,3.0,31.0,1.0,,,,,,,,,10,2,42,-9.740243,2024-10-16 09:00:00,2025-08-02 06:14:03.008422856,289.0,2024-10-16 09:00:00,0.0,$CT001650$
$JPBVK460SW$,$JPBVK460SW$,contrat_adex,magenta,0,483,-0.3993,4.0,10.0,2024-10-24 14:00:00,2024-11-03,-8,2024-11-11,False,1,349.0,349,2024-10-24 14:00:00,,,0,0.1388888888888889,0.0,7.0,0.0,1.0,,,,,,,,,10,3,43,-7.1885324,2024-10-24 14:00:00,2024-10-26 19:28:30.804748536,2.0,2024-10-24 14:00:00,0.0,$CT001656$
$JPBVK460T0$,$JPBVK460T0$,contrat_adex,yellow,2,374,-0.5282,77.0,145.8,2025-02-10 12:00:00,2025-07-06,-11,2025-07-17,False,3,146.33333333333334,322,2025-02-10 12:00:00,2024-12-18 14:30:00,53.0,1,0.3807785888077858,0.0,86.0,39.0,1.0,,,,,,,,,2,0,7,-10.650432,2025-02-10 12:00:00,2025-06-25 08:23:22.706909181,134.0,2025-02-10 12:00:00,0.0,$CT001643$
$JPBVK460T0$,$JPBVK460T0$,contrat_adex,yellow,2,374,-0.5282,77.0,145.8,2025-02-10 12:00:00,2025-07-06,-11,2025-07-17,False,3,146.33333333333334,322,2025-02-10 12:00:00,2024-12-18 14:30:00,53.0,1,0.3807785888077858,0.0,86.0,39.0,1.0,,,,,,,,,2,0,7,-10.650432,2025-02-10 12:00:00,2025-06-25 08:23:22.706909181,134.0,2025-02-10 12:00:00,0.0,$CT001647$
$JPBVK460VK$,$JPBVK460VK$,contrat_adex,black,2,483,-0.2918,50.0,171.4,2024-10-24 14:00:00,2025-04-13,0,2025-04-13,False,3,116.33333333333331,188,2024-10-24 14:00:00,2024-04-19 14:30:00,187.0,1,0.5268987341772152,0.0,54.0,38.333333333333336,1.0,,,,,,,,,10,3,43,-0.7082349,2024-10-24 14:00:00,2025-04-12 07:00:08.504104614,169.0,2024-10-24 14:00:00,0.0,$CT001657$
$JPBVK460VK$,$JPBVK460VK$,contrat_adex,cyan,3,462,-0.2644,97.0,300.0,2024-10-24 14:00:00,2025-08-20,1,2025-08-19,False,4,87.25,179,2024-10-24 14:00:00,2024-10-15 14:30:00,8.0,1,0.4382911392405063,0.0,61.0,49.75,1.0,,,,,,,,,10,3,43,0.65226644,2024-10-24 14:00:00,2025-08-20 15:39:15.820655820,300.0,2024-10-24 14:00:00,0.0,$CT001657$
$JPBVK460VK$,$JPBVK460VK$,contrat_adex,magenta,1,483,-0.2735,0.0,0.0,2024-10-24 14:00:00,2024-10-24,-8,2024-11-01,True,2,174.5,345,2024-10-24 14:00:00,2023-11-14 14:30:00,344.0,1,0.2767295597484276,0.0,13.0,47.0,1.0,,,,,,,,,10,3,43,-7.0298443,2024-10-24 14:00:00,2024-10-16 23:17:01.453857424,0.0,2024-10-24 14:00:00,0.0,$CT001657$
$JPBVK460VK$,$JPBVK460VK$,contrat_adex,yellow,3,462,-0.2644,77.0,291.2,2024-10-24 14:00:00,2025-08-11,-11,2025-08-22,False,4,87.25,246,2024-10-24 14:00:00,2024-10-15 14:30:00,8.0,1,0.5632911392405063,0.0,81.0,46.25,1.0,,,,,,,,,10,3,43,-10.421009,2024-10-24 14:00:00,2025-07-31 13:53:44.816894532,279.0,2024-10-24 14:00:00,0.0,$CT001657$
$JPBVK460VN$,$JPBVK460VN$,contrat_adex,black,4,576,-1.2827,96.0,74.8,2024-06-28 09:00:00,2024-09-11,0,2024-09-11,False,5,42.8,85,2024-06-28 09:00:00,2024-06-25 14:30:00,2.0,1,1.1838235294117647,1.0,18.0,48.4,1.0,,,,,,,,,6,4,26,-0.06366891,2024-06-28 09:00:00,2024-09-10 22:28:19.006462097,74.0,2024-06-28 09:00:00,0.0,$CT001633$
$JPBVK460VN$,$JPBVK460VN$,contrat_adex,cyan,2,603,-1.0742,12.0,11.2,2024-06-28 09:00:00,2024-07-09,1,2024-07-08,False,3,76.66666666666667,125,2024-06-28 09:00:00,2024-03-18 14:30:00,101.0,1,0.724390243902439,0.0,10.0,57.0,1.0,,,,,,,,,6,4,26,-1.5787779,2024-06-28 09:00:00,2024-07-07 10:06:33.588638304,9.0,2024-06-28 09:00:00,0.0,$CT001633$
$JPBVK460VN$,$JPBVK460VN$,contrat_adex,magenta,2,595,-0.8566,78.0,91.1,2024-06-28 09:00:00,2024-09-27,-8,2024-10-05,False,3,76.66666666666667,142,2024-06-28 09:00:00,2024-06-06 14:30:00,21.0,1,0.6813725490196079,0.0,9.0,39.66666666666666,1.0,,,,,,,,,6,4,26,-7.4271793,2024-06-28 09:00:00,2024-09-19 13:44:51.705322262,83.0,2024-06-28 09:00:00,0.0,$CT001633$
$JPBVK460VN$,$JPBVK460VN$,contrat_adex,yellow,2,576,-20.3349,17.0,0.8,2024-06-28 09:00:00,2024-06-29,-11,2024-07-10,False,3,76.66666666666667,137,2024-06-28 09:00:00,2024-06-25 14:30:00,2.0,1,0.9901960784313726,0.0,82.0,61.0,1.0,,,,,,,,,6,4,26,-9.689737,2024-06-28 09:00:00,2024-06-19 07:26:46.695556640,0.0,2024-06-28 09:00:00,0.0,$CT001633$
$JPBVK460W4$,$JPBVK460W4$,contrat_adex,black,1,374,-0.3353,7.0,20.9,2025-02-10 11:30:00,2025-03-03,0,2025-03-03,False,2,208.0,340,2025-02-10 11:30:00,2024-03-07 14:30:00,339.0,1,0.2580645161290322,0.0,6.0,49.0,1.0,,,,,,,,,2,0,7,-1.4909666,2025-02-10 11:30:00,2025-03-01 12:13:00.489349368,19.0,2025-02-10 11:30:00,0.0,$CT001638$
$JPBVK460W4$,$JPBVK460W4$,contrat_adex,cyan,1,363,-0.3351,93.0,277.5,2025-02-10 11:30:00,2025-11-14,1,2025-11-13,False,2,208.0,397,2025-02-10 11:30:00,2025-01-22 14:30:00,18.0,1,0.1935483870967742,0.0,8.0,37.0,1.0,,,,,,,,,2,0,7,-0.24874981,2025-02-10 11:30:00,2025-11-13 18:01:48.016633988,276.0,2025-02-10 11:30:00,0.0,$CT001638$
$JPBVK460W4$,$JPBVK460W4$,contrat_adex,magenta,1,374,-0.4476,84.0,187.7,2025-02-10 11:30:00,2025-08-17,-8,2025-08-25,False,2,208.0,371,2025-02-10 11:30:00,2024-12-27 14:30:00,44.0,1,0.1747311827956989,0.0,4.0,33.0,1.0,,,,,,,,,2,0,7,-6.238335,2025-02-10 11:30:00,2025-08-10 18:16:47.844543456,181.0,2025-02-10 11:30:00,0.0,$CT001638$
$JPBVK460W4$,$JPBVK460W4$,contrat_adex,yellow,1,363,-0.3753,93.0,247.8,2025-02-10 11:30:00,2025-10-16,-11,2025-10-27,False,2,208.0,397,2025-02-10 11:30:00,2025-01-22 14:30:00,18.0,1,0.2016129032258064,0.0,9.0,38.0,1.0,,,,,,,,,2,0,7,-7.4127917,2025-02-10 11:30:00,2025-10-08 14:05:34.794616699,240.0,2025-02-10 11:30:00,0.0,$CT001638$
$JPBVK460XL$,$JPBVK460XL$,contrat_adex,black,2,726,-1.2948,42.0,32.4,2024-02-09 09:00:00,2024-03-12,0,2024-03-12,False,3,30.33333333333333,45,2024-02-09 09:00:00,2023-12-26 14:30:00,44.0,1,1.4597701149425288,1.0,15.0,42.333333333333336,1.0,,,,,,,,,2,4,6,-0.8006257,2024-02-09 09:00:00,2024-03-11 04:47:05.941085819,30.0,2024-02-09 09:00:00,0.0,$CT001634$
$JPBVK460XL$,$JPBVK460XL$,contrat_adex,cyan,1,726,-0.9273,56.0,60.4,2024-02-09 09:00:00,2024-04-09,1,2024-04-08,False,2,45.5,46,2024-02-09 09:00:00,2023-12-26 14:30:00,44.0,1,0.5,0.0,3.0,22.0,1.0,,,,,,,,,2,4,6,-1.82532,2024-02-09 09:00:00,2024-04-07 04:11:32.351531980,57.0,2024-02-09 09:00:00,0.0,$CT001634$
$JPBVK460XL$,$JPBVK460XL$,contrat_adex,magenta,1,726,-0.9393,55.0,58.6,2024-02-09 09:00:00,2024-04-07,-8,2024-04-15,False,2,45.5,46,2024-02-09 09:00:00,2023-12-26 14:30:00,44.0,1,0.8735632183908046,1.0,4.0,22.5,1.0,,,,,,,,,2,4,6,-5.138451,2024-02-09 09:00:00,2024-04-01 20:40:37.825012203,52.0,2024-02-09 09:00:00,0.0,$CT001634$
$JPBVK460XL$,$JPBVK460XL$,contrat_adex,yellow,1,726,-0.9164,57.0,62.2,2024-02-09 09:00:00,2024-04-11,-11,2024-04-22,False,2,45.5,46,2024-02-09 09:00:00,2023-12-26 14:30:00,44.0,1,0.4886363636363636,0.0,3.0,21.5,1.0,,,,,,,,,2,4,6,-6.3045454,2024-02-09 09:00:00,2024-04-04 16:41:27.277221676,55.0,2024-02-09 09:00:00,0.0,$CT001634$
$KNDY16327$,$KNDY16327$,contrat_adex,cyan,6,12,-10.2717,20.0,1.9,2026-01-26 14:43:00,2026-01-28,1,2026-01-27,True,7,149.42857142857142,1016,2026-01-26 14:43:00,2026-01-15 14:43:00,11.0,1,0.2544546850998464,0.0,80.0,70.28571428571429,1.0,,,,,,,,,1,0,5,0.77460426,2026-01-26 14:43:00,2026-01-28 18:35:25.808143617,2.0,2026-01-26 14:43:00,1.0,$CT002639$
$KNDY16397$,$KNDY16397$,contrat_adex,black,1,646,-0.4815,76.0,157.8,2024-04-18 19:01:00,2024-09-23,0,2024-09-23,False,2,216.0,396,2024-04-18 19:01:00,2023-03-20 17:01:00,395.0,1,0.8201703445605885,0.2222222222222222,4.0,26.0,1.0,,,,,,,,,4,3,16,0.50413877,2024-04-18 19:01:00,2024-09-23 12:05:57.589530947,157.0,2024-04-18 19:01:00,0.0,$CT003416$
$X576054469$,$X576054469$,contrat_adex,magenta,1,29,-0.1451,1.0,6.9,2026-01-26 14:30:00,2026-02-02,-8,2026-02-10,False,2,324.5,431,2026-01-26 14:30:00,2024-11-21 14:31:00,430.0,1,0.1587743732590529,0.0,1.0,35.0,1.0,,,,,,,,,1,0,5,-6.764864,2026-01-26 14:30:00,2026-01-26 05:38:35.753173829,0.0,2026-01-26 14:30:00,0.0,$CT003432$
$X576062359$,$X576062359$,contrat_adex,black,1,143,-0.135,17.0,125.9,2025-10-01 17:12:00,2026-02-04,0,2026-02-04,False,2,481.0,721,2025-10-01 17:12:00,2023-10-12 14:42:00,720.0,1,0.153252507546986,0.0,3.0,53.0,1.0,,,,,,,,,10,2,40,-3.511474,2025-10-01 17:12:00,2026-01-31 11:43:28.655548093,121.0,2025-10-01 17:12:00,4.0,$CT002479$
$X576062423$,$X576062423$,contrat_adex,magenta,1,29,-0.1142,1.0,8.8,2026-01-26 14:38:00,2026-02-04,-8,2026-02-12,False,2,540.5,672,2026-01-26 14:38:00,2024-03-25 14:42:00,671.0,1,0.1845969445798797,0.0,1.1428571428571428,73.5,1.0,,,,,,,,,1,0,5,-8.033176,2026-01-26 14:38:00,2026-01-26 23:12:13.557128910,0.0,2026-01-26 14:38:00,0.0,$CT002483$
$X576087419$,$X576087419$,contrat_adex,yellow,1,27,-0.1986,1.0,5.0,2026-01-26 14:32:00,2026-01-31,-11,2026-02-11,False,2,353.5,380,2026-01-26 14:32:00,2025-03-06 14:20:00,326.0,1,0.340908398806261,0.0,9.0,98.0,1.0,,,,,,,,,1,0,5,-9.608041,2026-01-26 14:32:00,2026-01-21 09:24:25.274047856,0.0,2026-01-26 14:32:00,0.0,$$
$X576087419$,$X576087419$,contrat_adex,yellow,1,27,-0.1986,1.0,5.0,2026-01-26 14:32:00,2026-01-31,-11,2026-02-11,False,2,353.5,380,2026-01-26 14:32:00,2025-03-06 14:20:00,326.0,1,0.340908398806261,0.0,9.0,98.0,1.0,,,,,,,,,1,0,5,-9.608041,2026-01-26 14:32:00,2026-01-21 09:24:25.274047856,0.0,2026-01-26 14:32:00,0.0,$CT003107$
$X576087429$,$X576087429$,contrat_adex,cyan,1,27,-0.2291,4.0,17.5,2026-01-26 14:32:00,2026-02-13,1,2026-02-12,False,2,350.0,372,2026-01-26 14:32:00,2025-03-05 14:20:00,327.0,1,0.334279675066313,0.0,7.0,96.5,1.0,,,,,,,,,1,0,5,-6.3669543,2026-01-26 14:32:00,2026-02-06 15:11:35.146179203,11.0,2026-01-26 14:32:00,10.0,$CT003108$
$X576097427$,$X576097427$,contrat_adex,cyan,6,29,-0.5357,4.0,7.5,2026-01-26 14:32:00,2026-02-03,1,2026-02-02,True,7,118.85714285714286,144,2026-01-26 14:32:00,2025-09-05 14:30:00,143.0,1,0.7139044680538457,1.0,9.0,81.57142857142857,1.0,,,,,,,,,1,0,5,0.951501,2026-01-26 14:32:00,2026-02-03 22:50:09.687423701,8.0,2026-01-26 14:32:00,7.0,$CT002947$
$X576135787$,$X576135787$,contrat_adex,black,1,491,-0.329,18.0,54.7,2024-10-16 09:00:00,2024-12-10,0,2024-12-10,False,2,125.0,245,2024-10-16 09:00:00,2024-02-14 14:30:00,244.0,1,0.3923766816143498,0.0,8.0,40.5,1.0,,,,,,,,,10,2,42,-3.3602922,2024-10-16 09:00:00,2024-12-06 15:21:10.754241944,51.0,2024-10-16 09:00:00,0.0,$CT001634$
$X576135787$,$X576135787$,contrat_adex,cyan,2,474,-0.4142,94.0,226.9,2024-10-16 09:00:00,2025-05-31,1,2025-05-30,False,3,83.33333333333333,218,2024-10-16 09:00:00,2024-10-03 14:30:00,12.0,1,0.5045045045045045,0.0,3.0,34.333333333333336,1.0,,,,,,,,,10,2,42,-2.509287,2024-10-16 09:00:00,2025-05-28 11:46:37.592926030,224.0,2024-10-16 09:00:00,0.0,$CT001634$
