serial_display,color,last_update,last_pct
3396189258,cyan,2026-01-30 12:20:00,0
3396189258,magenta,2026-01-30 12:20:00,0
3396189258,yellow,2026-01-30 12:20:00,0
3396189371,black,2026-01-30 12:23:00,0
3396189371,cyan,2026-01-30 12:23:00,0
3396189371,magenta,2026-01-30 12:23:00,0
3396189371,yellow,2026-01-30 12:23:00,0
3396189444,black,2025-12-19 12:19:00,0
3396189444,cyan,2025-12-19 12:19:00,0
3396189444,magenta,2025-12-19 12:19:00,0
3396189444,yellow,2025-12-19 12:19:00,0
3396189452,black,2025-12-19 12:19:00,0
3396189452,cyan,2025-12-19 12:19:00,0
3396189452,magenta,2025-12-19 12:19:00,0
3396189452,yellow,2025-12-19 12:19:00,0
3396189495,black,2026-01-30 12:19:00,0
3396189495,cyan,2026-01-30 12:19:00,0
3396189495,magenta,2026-01-30 12:19:00,0
3396189495,yellow,2026-01-30 12:19:00,0
3396189835,black,2026-01-09 16:19:00,0
3396189835,cyan,2026-01-09 16:19:00,0
3396189835,magenta,2026-01-09 16:19:00,0
3396189835,yellow,2026-01-09 16:19:00,0
3396189924,black,2025-12-18 10:20:00,0
3396189924,cyan,2025-12-18 10:20:00,0
3396189924,magenta,2025-12-18 10:20:00,0
3396189924,yellow,2025-12-18 10:20:00,0
3396189932,black,2025-09-18 13:01:00,0
3396189932,cyan,2025-09-18 13:01:00,0
3396189932,magenta,2025-09-18 13:01:00,0
3396189932,yellow,2025-09-18 13:01:00,0
3396190140,black,2026-01-30 12:19:00,0
3396190140,cyan,2026-01-30 12:19:00,0
3396190140,magenta,2026-01-30 12:19:00,0
3396190140,yellow,2026-01-30 12:19:00,0
3396192674,black,2025-11-28 23:10:00,0
3396192674,cyan,2025-11-28 23:10:00,0
3396192674,magenta,2025-11-28 23:10:00,0
3396192674,yellow,2025-11-28 23:10:00,0
3396192720,black,2026-01-30 12:22:00,0
3396192720,cyan,2026-01-30 12:22:00,0
3396192720,magenta,2026-01-30 12:22:00,0
3396192720,yellow,2026-01-30 12:22:00,0
3396193930,black,2026-01-30 12:19:00,0
3396193930,cyan,2026-01-30 12:19:00,0
3396193930,magenta,2026-01-30 12:19:00,0
3396193930,yellow,2026-01-30 12:19:00,0
3396194120,black,2026-01-30 12:20:00,0
3396194120,cyan,2026-01-30 12:20:00,0
3396194120,magenta,2026-01-30 12:20:00,0
3396194120,yellow,2026-01-30 12:20:00,0
3396195673,black,2025-12-19 10:19:00,0
3396195673,cyan,2025-12-19 10:19:00,0
3396195673,magenta,2025-12-19 10:19:00,0
3396195673,yellow,2025-12-19 10:19:00,0
3396195690,black,2026-01-30 12:19:00,0
3396195690,cyan,2026-01-30 12:19:00,0
3396195690,magenta,2026-01-30 12:19:00,0
3396195690,yellow,2026-01-30 12:19:00,0
3396197374,black,2026-01-28 08:21:00,0
3396197374,cyan,2026-01-28 08:21:00,0
3396197374,magenta,2026-01-28 08:21:00,0
3396197374,yellow,2026-01-28 08:21:00,0
3396197757,black,2026-01-30 12:23:00,0
3396197757,cyan,2026-01-30 12:23:00,0
3396197757,magenta,2026-01-30 12:23:00,0
3396197757,yellow,2026-01-30 12:23:00,0
3396201134,black,2026-01-22 08:22:00,0
3396201134,cyan,2026-01-22 08:22:00,0
3396201134,magenta,2026-01-22 08:22:00,0
3396201134,yellow,2026-01-22 08:22:00,0
3396201843,black,2026-01-30 12:20:00,0
3396201843,cyan,2026-01-30 12:20:00,0
3396201843,magenta,2026-01-30 12:20:00,0
3396201843,yellow,2026-01-30 12:20:00,0
3396201916,black,2025-12-24 16:22:00,0
3396201916,cyan,2025-12-24 16:22:00,0
3396201916,magenta,2025-12-24 16:22:00,0
3396201916,yellow,2025-12-24 16:22:00,0
3396201959,black,2026-01-30 12:21:00,0
3396201959,cyan,2026-01-30 12:21:00,0
3396201959,magenta,2026-01-30 12:21:00,0
3396201959,yellow,2026-01-30 12:21:00,0
3396202874,black,2026-01-30 12:19:00,0
3396202874,cyan,2026-01-30 12:19:00,0
3396202874,magenta,2026-01-30 12:19:00,0
3396202874,yellow,2026-01-30 12:19:00,0
3396204354,black,2026-01-07 16:22:00,0
3396204354,cyan,2026-01-07 16:22:00,0
3396204354,magenta,2026-01-07 16:22:00,0
3396204354,yellow,2026-01-07 16:22:00,0
3396204389,black,2025-11-28 23:10:00,0
3396204389,cyan,2025-11-28 23:10:00,0
3396204389,magenta,2025-11-28 23:10:00,0
3396204389,yellow,2025-11-28 23:10:00,0
3396204931,black,2026-01-26 14:19:00,0
3396204931,cyan,2026-01-26 14:19:00,0
3396204931,magenta,2026-01-26 14:19:00,0
3396204931,yellow,2026-01-26 14:19:00,0
3396205504,black,2026-01-30 12:21:00,0
3396205504,cyan,2026-01-30 12:21:00,0
3396205504,magenta,2026-01-30 12:21:00,0
3396205504,yellow,2026-01-30 12:21:00,0
3396205733,black,2026-01-30 12:20:00,0
3396205733,cyan,2026-01-30 12:20:00,0
3396205733,magenta,2026-01-30 12:20:00,0
3396205733,yellow,2026-01-30 12:20:00,0
3396206527,black,2026-01-30 12:19:00,0
3396206527,cyan,2026-01-30 12:19:00,0
3396206527,magenta,2026-01-30 12:19:00,0
3396206527,yellow,2026-01-30 12:19:00,0
3396241608,black,2026-01-30 12:23:00,0
3396241608,cyan,2026-01-30 12:23:00,0
3396241608,magenta,2026-01-30 12:23:00,0
3396241608,yellow,2026-01-30 12:23:00,0
3396242086,black,2026-01-30 12:22:00,0
3396242086,cyan,2026-01-30 12:22:00,0
3396242086,magenta,2026-01-30 12:22:00,0
3396242086,yellow,2026-01-30 12:22:00,0
3396242124,black,2026-01-30 12:20:00,0
3396242124,cyan,2026-01-30 12:20:00,0
3396242124,magenta,2026-01-30 12:20:00,0
3396242124,yellow,2026-01-30 12:20:00,0
3396242167,black,2026-01-30 12:22:00,0
3396242167,cyan,2026-01-30 12:22:00,0
3396242167,magenta,2026-01-30 12:22:00,0
3396242167,yellow,2026-01-30 12:22:00,0
3396242183,black,2025-11-28 23:06:00,0
3396242183,cyan,2025-11-28 23:06:00,0
3396242183,magenta,2025-11-28 23:06:00,0
3396242183,yellow,2025-11-28 23:06:00,0
3396242191,black,2026-01-30 10:21:00,0
3396242191,cyan,2026-01-30 10:21:00,0
3396242191,magenta,2026-01-30 10:21:00,0
3396242191,yellow,2026-01-30 10:21:00,0
3396242248,black,2026-01-30 12:21:00,0
3396242248,cyan,2026-01-30 12:21:00,0
3396242248,magenta,2026-01-30 12:21:00,0
3396242248,yellow,2026-01-30 12:21:00,0
3396242280,black,2026-01-29 22:23:00,0
3396242280,cyan,2026-01-29 22:23:00,0
3396242280,magenta,2026-01-29 22:23:00,0
3396242280,yellow,2026-01-29 22:23:00,0
3396242434,black,2026-01-30 12:20:00,0
3396242434,cyan,2026-01-30 12:20:00,0
3396242434,magenta,2026-01-30 12:20:00,0
3396242434,yellow,2026-01-30 12:20:00,0
3396242523,black,2025-12-31 10:19:00,0
3396242523,cyan,2025-12-31 10:19:00,0
3396242523,magenta,2025-12-31 10:19:00,0
3396242523,yellow,2025-12-31 10:19:00,0
3396242590,black,2025-12-22 10:20:00,0
3396242590,cyan,2025-12-22 10:20:00,0
3396242590,magenta,2025-12-22 10:20:00,0
3396242590,yellow,2025-12-22 10:20:00,0
3396242698,black,2026-01-30 12:21:00,0
3396242698,cyan,2026-01-30 12:21:00,0
3396242698,magenta,2026-01-30 12:21:00,0
3396242698,yellow,2026-01-30 12:21:00,0
3396242736,black,2026-01-30 12:20:00,0
3396242736,cyan,2026-01-30 12:20:00,0
3396242736,magenta,2026-01-30 12:20:00,0
3396242736,yellow,2026-01-30 12:20:00,0
3396242787,black,2025-10-13 09:02:00,0
3396242787,cyan,2025-10-13 09:02:00,0
3396242787,magenta,2025-10-13 09:02:00,0
3396242787,yellow,2025-10-13 09:02:00,0
3396242795,black,2026-01-30 12:21:00,0
3396242795,cyan,2026-01-30 12:21:00,0
3396242795,magenta,2026-01-30 12:21:00,0
3396242795,yellow,2026-01-30 12:21:00,0
3396242892,black,2026-01-30 12:21:00,0
3396242892,cyan,2026-01-30 12:21:00,0
3396242892,magenta,2026-01-30 12:21:00,0
3396242892,yellow,2026-01-30 12:21:00,0
3396243708,black,2026-01-30 12:22:00,0
3396243708,cyan,2026-01-30 12:22:00,0
3396243708,magenta,2026-01-30 12:22:00,0
3396243708,yellow,2026-01-30 12:22:00,0
3396243775,black,2026-01-12 10:22:00,0
3396243775,cyan,2026-01-12 10:22:00,0
3396243775,magenta,2026-01-12 10:22:00,0
3396243775,yellow,2026-01-12 10:22:00,0
3396243783,black,2026-01-30 12:19:00,0
3396243783,cyan,2026-01-30 12:19:00,0
3396243783,magenta,2026-01-30 12:19:00,0
3396243783,yellow,2026-01-30 12:19:00,0
3396244232,black,2026-01-30 12:22:00,0
3396244232,cyan,2026-01-30 12:22:00,0
3396244232,magenta,2026-01-30 12:22:00,0
3396244232,yellow,2026-01-30 12:22:00,0
3396244828,black,2026-01-30 12:20:00,0
3396244828,cyan,2026-01-30 12:20:00,0
3396244828,magenta,2026-01-30 12:20:00,0
3396244828,yellow,2026-01-30 12:20:00,0
3396244917,black,2026-01-30 12:21:00,0
3396244917,cyan,2026-01-30 12:21:00,0
3396244917,magenta,2026-01-30 12:21:00,0
3396244917,yellow,2026-01-30 12:21:00,0
3396244933,black,2026-01-29 18:10:00,0
3396244933,cyan,2026-01-29 18:10:00,0
3396244933,magenta,2026-01-29 18:10:00,0
3396244933,yellow,2026-01-29 18:10:00,0
3396528982,black,2026-01-30 12:20:00,0
3396528982,cyan,2026-01-30 12:20:00,0
3396528982,magenta,2026-01-30 12:20:00,0
3396528982,yellow,2026-01-30 12:20:00,0
3396530162,black,2026-01-30 12:19:00,0
3396530162,cyan,2026-01-30 12:19:00,0
3396530162,magenta,2026-01-30 12:19:00,0
3396530162,yellow,2026-01-30 12:19:00,0
3396531142,black,2026-01-30 12:22:00,0
3396531142,cyan,2026-01-30 12:22:00,0
3396531142,magenta,2026-01-30 12:22:00,0
3396531142,yellow,2026-01-30 12:22:00,0
3396532238,black,2026-01-30 12:22:00,0
3396532238,cyan,2026-01-30 12:22:00,0
3396532238,magenta,2026-01-30 12:22:00,0
3396532238,yellow,2026-01-30 12:22:00,0
3396532246,black,2026-01-30 12:22:00,0
3396532246,cyan,2026-01-30 12:22:00,0
3396532246,magenta,2026-01-30 12:22:00,0
3396532246,yellow,2026-01-30 12:22:00,0
3396533315,black,2025-12-17 10:19:00,0
3396533315,cyan,2025-12-17 10:19:00,0
3396533315,magenta,2025-12-17 10:19:00,0
3396533315,yellow,2025-12-17 10:19:00,0
3396533714,black,2026-01-30 12:19:00,0
3396533714,cyan,2026-01-30 12:19:00,0
3396533714,magenta,2026-01-30 12:19:00,0
3396533714,yellow,2026-01-30 12:19:00,0
3396533900,black,2026-01-23 16:19:00,0
3396533900,cyan,2026-01-23 16:19:00,0
3396533900,magenta,2026-01-23 16:19:00,0
3396533900,yellow,2026-01-23 16:19:00,0
3396534184,black,2026-01-30 12:22:00,0
3396534184,cyan,2026-01-30 12:22:00,0
3396534184,magenta,2026-01-30 12:22:00,0
3396534184,yellow,2026-01-30 12:22:00,0
3396534214,black,2026-01-30 12:22:00,0
3396534214,cyan,2026-01-30 12:22:00,0
3396534214,magenta,2026-01-30 12:22:00,0
3396534214,yellow,2026-01-30 12:22:00,0
3396534222,black,2026-01-30 12:20:00,0
3396534222,cyan,2026-01-30 12:20:00,0
3396534222,magenta,2026-01-30 12:20:00,0
3396534222,yellow,2026-01-30 12:20:00,0
3396534273,black,2026-01-30 12:19:00,0
3396534273,cyan,2026-01-30 12:19:00,0
3396534273,magenta,2026-01-30 12:19:00,0
3396534273,yellow,2026-01-30 12:19:00,0
3396534281,black,2026-01-30 12:19:00,0
3396534281,cyan,2026-01-30 12:19:00,0
3396534281,magenta,2026-01-30 12:19:00,0
3396534281,yellow,2026-01-30 12:19:00,0
3396534338,black,2025-11-28 23:09:00,0
3396534338,cyan,2025-11-28 23:09:00,0
3396534338,magenta,2025-11-28 23:09:00,0
3396534338,yellow,2025-11-28 23:09:00,0
3396534354,black,2026-01-30 12:20:00,0
3396534354,cyan,2026-01-30 12:20:00,0
3396534354,magenta,2026-01-30 12:20:00,0
3396534354,yellow,2026-01-30 12:20:00,0
3396534370,black,2026-01-30 12:19:00,0
3396534370,cyan,2026-01-30 12:19:00,0
3396534370,magenta,2026-01-30 12:19:00,0
3396534370,yellow,2026-01-30 12:19:00,0
3396535369,black,2026-01-30 12:19:00,0
3396535369,cyan,2026-01-30 12:19:00,0
3396535369,magenta,2026-01-30 12:19:00,0
3396535369,yellow,2026-01-30 12:19:00,0
3396535393,black,2026-01-30 12:19:00,0
3396535393,cyan,2026-01-30 12:19:00,0
3396535393,magenta,2026-01-30 12:19:00,0
3396535393,yellow,2026-01-30 12:19:00,0
3396535423,black,2026-01-30 12:20:00,0
3396535423,cyan,2026-01-30 12:20:00,0
3396535423,magenta,2026-01-30 12:20:00,0
3396535423,yellow,2026-01-30 12:20:00,0
3396535687,black,2026-01-30 12:23:00,0
3396535687,cyan,2026-01-30 12:23:00,0
3396535687,magenta,2026-01-30 12:23:00,0
3396535687,yellow,2026-01-30 12:23:00,0
3396535709,black,2026-01-30 12:19:00,0
3396535709,cyan,2026-01-30 12:19:00,0
3396535709,magenta,2026-01-30 12:19:00,0
3396535709,yellow,2026-01-30 12:19:00,0
3396535717,black,2026-01-06 10:20:00,0
3396535717,cyan,2026-01-06 10:20:00,0
3396535717,magenta,2026-01-06 10:20:00,0
3396535717,yellow,2026-01-06 10:20:00,0
3396535830,black,2025-12-18 16:21:00,0
3396535830,cyan,2025-12-18 16:21:00,0
3396535830,magenta,2025-12-18 16:21:00,0
3396535830,yellow,2025-12-18 16:21:00,0
3396535946,black,2026-01-13 10:19:00,0
3396535946,cyan,2026-01-13 10:19:00,0
3396535946,magenta,2026-01-13 10:19:00,0
3396535946,yellow,2026-01-13 10:19:00,0
3396535989,black,2026-01-30 12:22:00,0
3396535989,cyan,2026-01-30 12:22:00,0
3396535989,magenta,2026-01-30 12:22:00,0
3396535989,yellow,2026-01-30 12:22:00,0
3396535997,black,2026-01-30 12:20:00,0
3396535997,cyan,2026-01-30 12:20:00,0
3396535997,magenta,2026-01-30 12:20:00,0
3396535997,yellow,2026-01-30 12:20:00,0
3396536004,black,2026-01-30 12:19:00,0
3396536004,cyan,2026-01-30 12:19:00,0
3396536004,magenta,2026-01-30 12:19:00,0
3396536004,yellow,2026-01-30 12:19:00,0
3396536179,black,2026-01-30 12:22:00,0
3396536179,cyan,2026-01-30 12:22:00,0
3396536179,magenta,2026-01-30 12:22:00,0
3396536179,yellow,2026-01-30 12:22:00,0
3396536195,black,2026-01-30 12:22:00,0
3396536195,cyan,2026-01-30 12:22:00,0
3396536195,magenta,2026-01-30 12:22:00,0
3396536195,yellow,2026-01-30 12:22:00,0
3396537019,black,2025-12-30 12:22:00,0
3396537019,cyan,2025-12-30 12:22:00,0
3396537019,magenta,2025-12-30 12:22:00,0
3396537019,yellow,2025-12-30 12:22:00,0
3396537035,black,2026-01-30 12:19:00,0
3396537035,cyan,2026-01-30 12:19:00,0
3396537035,magenta,2026-01-30 12:19:00,0
3396537035,yellow,2026-01-30 12:19:00,0
3396537949,black,2025-12-30 12:22:00,0
3396537949,cyan,2025-12-30 12:22:00,0
3396537949,magenta,2025-12-30 12:22:00,0
3396537949,yellow,2025-12-30 12:22:00,0
3396539356,black,2025-12-30 08:19:00,0
3396539356,cyan,2025-12-30 08:19:00,0
3396539356,magenta,2025-12-30 08:19:00,0
3396539356,yellow,2025-12-30 08:19:00,0
3396539372,black,2025-10-21 09:01:00,0
3396539372,cyan,2025-10-21 09:01:00,0
3396539372,magenta,2025-10-21 09:01:00,0
3396539372,yellow,2025-10-21 09:01:00,0
3396540389,black,2026-01-30 12:23:00,0
3396540389,cyan,2026-01-30 12:23:00,0
3396540389,magenta,2026-01-30 12:23:00,0
3396540389,yellow,2026-01-30 12:23:00,0
3396541687,black,2026-01-30 12:20:00,0
3396541687,cyan,2026-01-30 12:20:00,0
3396541687,magenta,2026-01-30 12:20:00,0
3396541687,yellow,2026-01-30 12:20:00,0
3396541741,black,2026-01-07 08:20:00,0
3396541741,cyan,2026-01-07 08:20:00,0
3396541741,magenta,2026-01-07 08:20:00,0
3396541741,yellow,2026-01-07 08:20:00,0
3396542497,black,2025-12-23 16:22:00,0
3396542497,cyan,2025-12-23 16:22:00,0
3396542497,magenta,2025-12-23 16:22:00,0
3396542497,yellow,2025-12-23 16:22:00,0
3396543183,black,2026-01-30 12:19:00,0
3396543183,cyan,2026-01-30 12:19:00,0
3396543183,magenta,2026-01-30 12:19:00,0
3396543183,yellow,2026-01-30 12:19:00,0
3396543485,black,2026-01-30 10:19:00,0
3396543485,cyan,2026-01-30 10:19:00,0
3396543485,magenta,2026-01-30 10:19:00,0
3396543485,yellow,2026-01-30 10:19:00,0
3396543493,black,2026-01-30 12:23:00,0
3396543493,cyan,2026-01-30 12:23:00,0
3396543493,magenta,2026-01-30 12:23:00,0
3396543493,yellow,2026-01-30 12:23:00,0
3396543639,black,2026-01-30 12:20:00,0
3396543639,cyan,2026-01-30 12:20:00,0
3396543639,magenta,2026-01-30 12:20:00,0
3396543639,yellow,2026-01-30 12:20:00,0
3396543655,black,2026-01-29 18:19:00,0
3396543655,cyan,2026-01-29 18:19:00,0
3396543655,magenta,2026-01-29 18:19:00,0
3396543655,yellow,2026-01-29 18:19:00,0
3396543817,black,2026-01-30 12:19:00,0
3396543817,cyan,2026-01-30 12:19:00,0
3396543817,magenta,2026-01-30 12:19:00,0
3396543817,yellow,2026-01-30 12:19:00,0
3396544678,black,2025-12-18 10:20:00,0
3396544678,cyan,2025-12-18 10:20:00,0
3396544678,magenta,2025-12-18 10:20:00,0
3396544678,yellow,2025-12-18 10:20:00,0
3396544783,black,2026-01-16 14:21:00,0
3396544783,cyan,2026-01-16 14:21:00,0
3396544783,magenta,2026-01-16 14:21:00,0
3396544783,yellow,2026-01-16 14:21:00,0
3396545445,black,2026-01-21 12:19:00,0
3396545445,cyan,2026-01-21 12:19:00,0
3396545445,magenta,2026-01-21 12:19:00,0
3396545445,yellow,2026-01-21 12:19:00,0
3396545461,black,2026-01-30 12:19:00,0
3396545461,cyan,2026-01-30 12:19:00,0
3396545461,magenta,2026-01-30 12:19:00,0
3396545461,yellow,2026-01-30 12:19:00,0
3396545470,black,2026-01-30 12:20:00,0
3396545470,cyan,2026-01-30 12:20:00,0
3396545470,magenta,2026-01-30 12:20:00,0
3396545470,yellow,2026-01-30 12:20:00,0
3396546794,black,2026-01-29 16:20:00,0
3396546794,cyan,2026-01-29 16:20:00,0
3396546794,magenta,2026-01-29 16:20:00,0
3396546794,yellow,2026-01-29 16:20:00,0
3396547260,black,2026-01-30 12:20:00,0
3396547260,cyan,2026-01-30 12:20:00,0
3396547260,magenta,2026-01-30 12:20:00,0
3396547260,yellow,2026-01-30 12:20:00,0
3396548673,black,2026-01-30 12:19:00,0
3396548673,cyan,2026-01-30 12:19:00,0
3396548673,magenta,2026-01-30 12:19:00,0
3396548673,yellow,2026-01-30 12:19:00,0
3396548711,black,2025-12-31 08:19:00,0
3396548711,cyan,2025-12-31 08:19:00,0
3396548711,magenta,2025-12-31 08:19:00,0
3396548711,yellow,2025-12-31 08:19:00,0
3396549017,black,2026-01-30 12:19:00,0
3396549017,cyan,2026-01-30 12:19:00,0
3396549017,magenta,2026-01-30 12:19:00,0
3396549017,yellow,2026-01-30 12:19:00,0
3396549041,black,2026-01-30 12:20:00,0
3396549041,cyan,2026-01-30 12:20:00,0
3396549041,magenta,2026-01-30 12:20:00,0
3396549041,yellow,2026-01-30 12:20:00,0
3396549130,black,2025-11-28 23:09:00,0
3396549130,cyan,2025-11-28 23:09:00,0
3396549130,magenta,2025-11-28 23:09:00,0
3396549130,yellow,2025-11-28 23:09:00,0
3396549777,black,2026-01-30 12:19:00,0
3396549777,cyan,2026-01-30 12:19:00,0
3396549777,magenta,2026-01-30 12:19:00,0
3396549777,yellow,2026-01-30 12:19:00,0
3396550953,black,2026-01-30 12:19:00,0
3396550953,cyan,2026-01-30 12:19:00,0
3396550953,magenta,2026-01-30 12:19:00,0
3396550953,yellow,2026-01-30 12:19:00,0
3396551011,black,2026-01-30 12:22:00,0
3396551011,cyan,2026-01-30 12:22:00,0
3396551011,magenta,2026-01-30 12:22:00,0
3396551011,yellow,2026-01-30 12:22:00,0
3396551054,black,2026-01-30 12:22:00,0
3396551054,cyan,2026-01-30 12:22:00,0
3396551054,magenta,2026-01-30 12:22:00,0
3396551054,yellow,2026-01-30 12:22:00,0
3396551062,black,2026-01-30 12:19:00,0
3396551062,cyan,2026-01-30 12:19:00,0
3396551062,magenta,2026-01-30 12:19:00,0
3396551062,yellow,2026-01-30 12:19:00,0
3396551097,black,2026-01-30 12:20:00,0
3396551097,cyan,2026-01-30 12:20:00,0
3396551097,magenta,2026-01-30 12:20:00,0
3396551097,yellow,2026-01-30 12:20:00,0
3396551119,black,2026-01-30 12:19:00,0
3396551119,cyan,2026-01-30 12:19:00,0
3396551119,magenta,2026-01-30 12:19:00,0
3396551119,yellow,2026-01-30 12:19:00,0
3396551143,black,2025-11-28 23:11:00,0
3396551143,cyan,2025-11-28 23:11:00,0
3396551143,magenta,2025-11-28 23:11:00,0
3396551143,yellow,2025-11-28 23:11:00,0
3396551178,black,2026-01-30 12:19:00,0
3396551178,cyan,2026-01-30 12:19:00,0
3396551178,magenta,2026-01-30 12:19:00,0
3396551178,yellow,2026-01-30 12:19:00,0
3396551828,black,2025-12-23 14:12:00,0
3396551828,cyan,2025-12-23 14:12:00,0
3396551828,magenta,2025-12-23 14:12:00,0
3396551828,yellow,2025-12-23 14:12:00,0
3396552131,black,2026-01-30 12:23:00,0
3396552131,cyan,2026-01-30 12:23:00,0
3396552131,magenta,2026-01-30 12:23:00,0
3396552131,yellow,2026-01-30 12:23:00,0
3396552620,black,2026-01-30 12:20:00,0
3396552620,cyan,2026-01-30 12:20:00,0
3396552620,magenta,2026-01-30 12:20:00,0
3396552620,yellow,2026-01-30 12:20:00,0
3396552778,black,2025-12-19 12:20:00,0
3396552778,cyan,2025-12-19 12:20:00,0
3396552778,magenta,2025-12-19 12:20:00,0
3396552778,yellow,2025-12-19 12:20:00,0
3396552786,black,2025-09-09 17:01:00,0
3396552786,cyan,2025-09-09 17:01:00,0
3396552786,magenta,2025-09-09 17:01:00,0
3396552786,yellow,2025-09-09 17:01:00,0
3396552816,black,2026-01-08 10:22:00,0
3396552816,cyan,2026-01-08 10:22:00,0
3396552816,magenta,2026-01-08 10:22:00,0
3396552816,yellow,2026-01-08 10:22:00,0
3396553014,black,2026-01-30 12:19:00,0
3396553014,cyan,2026-01-30 12:19:00,0
3396553014,magenta,2026-01-30 12:19:00,0
3396553014,yellow,2026-01-30 12:19:00,0
3396553030,black,2026-01-30 10:19:00,0
3396553030,cyan,2026-01-30 10:19:00,0
3396553030,magenta,2026-01-30 10:19:00,0
3396553030,yellow,2026-01-30 10:19:00,0
3396553057,black,2026-01-30 12:19:00,0
3396553057,cyan,2026-01-30 12:19:00,0
3396553057,magenta,2026-01-30 12:19:00,0
3396553057,yellow,2026-01-30 12:19:00,0
3396553081,black,2025-12-23 10:21:00,0
3396553081,cyan,2025-12-23 10:21:00,0
3396553081,magenta,2025-12-23 10:21:00,0
3396553081,yellow,2025-12-23 10:21:00,0
3396553227,black,2026-01-30 12:19:00,0
3396553227,cyan,2026-01-30 12:19:00,0
3396553227,magenta,2026-01-30 12:19:00,0
3396553227,yellow,2026-01-30 12:19:00,0
3396553421,black,2026-01-30 12:19:00,0
3396553421,cyan,2026-01-30 12:19:00,0
3396553421,magenta,2026-01-30 12:19:00,0
3396553421,yellow,2026-01-30 12:19:00,0
3396553499,black,2026-01-30 12:22:00,0
3396553499,cyan,2026-01-30 12:22:00,0
3396553499,magenta,2026-01-30 12:22:00,0
3396553499,yellow,2026-01-30 12:22:00,0
3396553537,black,2025-12-18 10:20:00,0
3396553537,cyan,2025-12-18 10:20:00,0
3396553537,magenta,2025-12-18 10:20:00,0
3396553537,yellow,2025-12-18 10:20:00,0
3396554428,black,2026-01-30 12:19:00,0
3396554428,cyan,2026-01-30 12:19:00,0
3396554428,magenta,2026-01-30 12:19:00,0
3396554428,yellow,2026-01-30 12:19:00,0
3396555246,black,2026-01-30 12:21:00,0
3396555246,cyan,2026-01-30 12:21:00,0
3396555246,magenta,2026-01-30 12:21:00,0
3396555246,yellow,2026-01-30 12:21:00,0
3396555254,black,2026-01-30 12:21:00,0
3396555254,cyan,2026-01-30 12:21:00,0
3396555254,magenta,2026-01-30 12:21:00,0
3396555254,yellow,2026-01-30 12:21:00,0
3396555297,black,2026-01-30 12:20:00,0
3396555297,cyan,2026-01-30 12:20:00,0
3396555297,magenta,2026-01-30 12:20:00,0
3396555297,yellow,2026-01-30 12:20:00,0
3396555300,black,2026-01-30 12:19:00,0
3396555300,cyan,2026-01-30 12:19:00,0
3396555300,magenta,2026-01-30 12:19:00,0
3396555300,yellow,2026-01-30 12:19:00,0
3396555343,black,2026-01-30 12:22:00,0
3396555343,cyan,2026-01-30 12:22:00,0
3396555343,magenta,2026-01-30 12:22:00,0
3396555343,yellow,2026-01-30 12:22:00,0
3396555394,black,2026-01-30 12:19:00,0
3396555394,cyan,2026-01-30 12:19:00,0
3396555394,magenta,2026-01-30 12:19:00,0
3396555394,yellow,2026-01-30 12:19:00,0
3396555580,black,2026-01-16 14:19:00,0
3396555580,cyan,2026-01-16 14:19:00,0
3396555580,magenta,2026-01-16 14:19:00,0
3396555580,yellow,2026-01-16 14:19:00,0
3396555599,black,2026-01-30 12:22:00,0
3396555599,cyan,2026-01-30 12:22:00,0
3396555599,magenta,2026-01-30 12:22:00,0
3396555599,yellow,2026-01-30 12:22:00,0
3396557117,black,2026-01-30 12:19:00,0
3396557117,cyan,2026-01-30 12:19:00,0
3396557117,magenta,2026-01-30 12:19:00,0
3396557117,yellow,2026-01-30 12:19:00,0
3396558822,black,2026-01-30 12:19:00,0
3396558822,cyan,2026-01-30 12:19:00,0
3396558822,magenta,2026-01-30 12:19:00,0
3396558822,yellow,2026-01-30 12:19:00,0
3396558890,black,2026-01-30 12:22:00,0
3396558890,cyan,2026-01-30 12:22:00,0
3396558890,magenta,2026-01-30 12:22:00,0
3396558890,yellow,2026-01-30 12:22:00,0
3396558954,black,2026-01-30 12:22:00,0
3396558954,cyan,2026-01-30 12:22:00,0
3396558954,magenta,2026-01-30 12:22:00,0
3396558954,yellow,2026-01-30 12:22:00,0
3396558962,black,2026-01-30 12:22:00,0
3396558962,cyan,2026-01-30 12:22:00,0
3396558962,magenta,2026-01-30 12:22:00,0
3396558962,yellow,2026-01-30 12:22:00,0
3396558989,black,2026-01-30 12:23:00,0
3396558989,cyan,2026-01-30 12:23:00,0
3396558989,magenta,2026-01-30 12:23:00,0
3396558989,yellow,2026-01-30 12:23:00,0
3396563281,black,2025-11-28 23:11:00,0
3396563281,cyan,2025-11-28 23:11:00,0
3396563281,magenta,2025-11-28 23:11:00,0
3396563281,yellow,2025-11-28 23:11:00,0
3396564270,black,2026-01-30 12:20:00,0
3396564270,cyan,2026-01-30 12:20:00,0
3396564270,magenta,2026-01-30 12:20:00,0
3396564270,yellow,2026-01-30 12:20:00,0
3396564288,black,2025-12-26 12:21:00,0
3396564288,cyan,2025-12-26 12:21:00,0
3396564288,magenta,2025-12-26 12:21:00,0
3396564288,yellow,2025-12-26 12:21:00,0
3396564296,black,2026-01-30 12:23:00,0
3396564296,cyan,2026-01-30 12:23:00,0
3396564296,magenta,2026-01-30 12:23:00,0
3396564296,yellow,2026-01-30 12:23:00,0
